Website,Title,Employer,Location,lat,lon,Country,Skills,Skills1,Skills2,Skills3,Skills4,Skills5,Skills6,Skill,Jobs,Country_Percentage,Skills_Percentage,NumberSkills,NumberCountry
http://ie.indeed.com/viewjob?jk=f2dc8498c6e2fe61 ,German Social Media Support ,Principle HR ,Dublin,53.33306,-6.24889,Ireland,"java,python,c++,ios,objective-c",etl,node.js,database,reactjs,couchbase,,Cloud Computing,1,,,1,1
http://ie.indeed.com/viewjob?jk=fcb4e43b8fae78c6 ,Italian Social Media Support ,Principle HR ,Dublin,53.33306,-6.24889,Ireland,"java,android,mobile,android-ide",java,javascript,c#,sql,selenium,,Mathematics,1,,,1,1
http://ie.indeed.com/viewjob?jk=fd9c1460b4c0f13a ,Arabic Social Media Support ,Principle HR ,Dublin,53.33306,-6.24889,Ireland,sysadmin,sql,sysadmin,sas,,,,Statistics,1,,,1,1
http://ie.indeed.com/viewjob?jk=2287f49965712399 ,Mechanical Maintenance Technician ,Prochem Engineering ,Kilkenny,52.65417,-7.25222,Ireland,"c#,sql,.net,wcf,tsql",python,amazon-web-services,javascript,jquery,django,,Business Intelligence,1,,,1,1
http://ie.indeed.com/viewjob?jk=c345bcb330a3c6e2 ,Metrology Engineer ,Prochem Engineering ,Waterford,52.25833,-7.11194,Ireland,"java,sql,oracle,software-engineering",java,agile,qa,search-engine,,,Data Management,1,,,1,1
http://ie.indeed.com/viewjob?jk=010b88cb3b486032 ,Data Analyst/Ruby Engineer ,Prosperity ,Dublin,53.33306,-6.24889,Ireland,"c++,c#,wpf,cuda,opencl",css,javascript,php,bash,saas,,Data Governance,1,,,1,1
http://ie.indeed.com/viewjob?jk=8e0916b85dd548c1 ,Data Analyst ,Prosperity ,Dublin,53.33306,-6.24889,Ireland,"c++,stl",javascript,restful-architecture,sql,maven,jsp,,Data Engineering,1,,,1,1
http://ie.indeed.com/viewjob?jk=ee8e7e6b7ab1afa9 ,Database Analyst CRM ,Prosperity ,Dublin,53.33306,-6.24889,Ireland,"c++,windows,unix,continuous-integration",java,scala,rest,agile,backend,,Artificial Intelligence,1,,,1,1
http://ie.indeed.com/viewjob?jk=68cef2d10001fc9b ,LD5321 ,Quest Recruitment ,Dublin,53.33306,-6.24889,Ireland,"c++,data-structures,sql,linux,unix",machine-learning,ruby,ios,objective-c,heroku,,Cloud Computing,1,,,1,1
http://ie.indeed.com/viewjob?jk=2ce98b6eb7ddeccd ,Pricing Analyst Telco Firm ,Recruiters ,Dublin,53.33306,-6.24889,Ireland,c++,jquery,css3,html5,responsive-design,bootstrap,,Mathematics,1,,,1,1
http://ie.indeed.com/viewjob?jk=03051e5778e2980c ,Process Sciences Associate - Manufacturing Support ,Regeneron ,Limerick,52.66472,-8.62306,Ireland,"javascript,html5,node.js,d3.js,api",javascript,css3,html5,,,,Statistics,1,,,1,1
http://ie.indeed.com/viewjob?jk=ca1a61a178debcd8 ,Process Scientist - Process Data ,Regeneron ,Limerick,52.66472,-8.62306,Ireland,"sql,windows,sysadmin,chef,puppet,vmware",python,sql,sysadmin,r,sas,,Business Intelligence,1,,,1,1
http://ie.indeed.com/viewjob?jk=d4e39728d9226418 ,Senior Process Data Scientist ,Regeneron ,Limerick,52.66472,-8.62306,Ireland,"c#,selenium,bdd,gherkin,specflow",hadoop,sql,sysadmin,hive,r,mahout,Data Management,1,,,1,1
http://ie.indeed.com/viewjob?jk=ed9452722f22790d ,Adminstration Assistant ,Rightword Language Institute Ltd ,Limerick,52.66472,-8.62306,Ireland,"java,machine-learning,c++,data-mining,supervised-learning",amazon-web-services,etl,amazon-redshift,apache-spark,amazon-emr,,Data Engineering,1,,,1,1
http://ie.indeed.com/viewjob?jk=61221b5d96ccee3f ,SOC Analyst ,Riot Games ,Dublin,53.33306,-6.24889,Ireland,"css,html,dom",java,javascript,crm,erp,netsuite,,Data Visualization,1,,,1,1
http://ie.indeed.com/viewjob?jk=2e99fae8d79dd691 ,Technical Product Manager ,Robert Walters ,Dublin,53.33306,-6.24889,Ireland,"java,python,sql",postgresql,mysql,bigdata,sysadmin,architecture,software-engineering,Artificial Intelligence,1,,,1,1
http://ie.indeed.com/viewjob?jk=3b36eb6380149eae ,DevOps Lead Engineer ,Robert Walters ,Dublin,53.33306,-6.24889,Ireland,"c#,angularjs,asp.net,agile",css,javascript,html5,node.js,reactjs,,Cloud Computing,1,,,1,1
http://ie.indeed.com/viewjob?jk=5b779134e0276bd9 ,Transition Project Manager ,Robert Walters ,Dublin,53.33306,-6.24889,Ireland,"java,css,javascript,html5,ruby",java,python,javascript,.net,unix,,Mathematics,1,,,1,1
http://ie.indeed.com/viewjob?jk=8f777e04fe0b950c ,Big Data Developer ,Robert Walters ,Dublin,53.33306,-6.24889,Ireland,"javascript,c#,asp.net,ajax,sql-server-2008",java,css,javascript,html5,ruby,,Business Intelligence,1,,,1,1
http://ie.indeed.com/viewjob?jk=a2defdeb3ae6e08b ,Senior Developer ,Robert Walters ,Dublin,53.33306,-6.24889,Ireland,"automation,software-engineering,testing,qa,manual",java,css,javascript,html5,ruby,,Data Analysis,1,,,1,1
http://ie.indeed.com/viewjob?jk=b2dbd894f622b8d1 ,Big Data Architect ,Robert Walters ,Dublin,53.33306,-6.24889,Ireland,"python,html,javascript,django,extjs",java,css,javascript,html5,ruby,,Data Engineering,1,,,1,1
http://ie.indeed.com/viewjob?jk=b6255c49f248210d ,Lead Analyst Developer ,Robert Walters ,Dublin,53.33306,-6.24889,Ireland,"java,c++,multithreading,mapreduce,scalability",java,css,javascript,html5,ruby,,Data Visualization,1,,,1,1
http://ie.indeed.com/viewjob?jk=fabba5161387913d ,Migration Manager ,Robert Walters ,Dublin,53.33306,-6.24889,Ireland,"hadoop,java,cassandra,cascading,maven",java,amazon-web-services,php,tdd,restful-url,,Cloud Computing,1,,,1,1
http://ie.indeed.com/viewjob?jk=8fe96fb2c3f7ad50 ,BI Technical Lead ,Roc Search Limited ,Dublin,53.33306,-6.24889,Ireland,"java,c#,.net,mobile,cloud",software,development,laser,trac,,,Business Intelligence,1,,,1,1
http://ie.indeed.com/viewjob?jk=36b7643556c07ea0 ,Commercial Analyst ,Ryanair ,Dublin,53.33306,-6.24889,Ireland,"hadoop,java,bigdata,rest,hive",java,c#,sql,asp.net,soap,,Data Governance,1,,,1,1
http://ie.indeed.com/viewjob?jk=131f131702116859 ,Data Scientist Job ,SAP ,Dublin,53.33306,-6.24889,Ireland,"java,spring,hibernate,jira,java-8",postgresql,mysql,linux,oracle11g,sql-server-2008,,Data Engineering,1,,,1,1
http://ie.indeed.com/viewjob?jk=0651b2526cec1194 ,Sales - Presales Support (French) ,SAS Institute ,Dublin,53.33306,-6.24889,Ireland,"java,amazon-web-services,spring,java-8",javascript,ruby-on-rails,mysql,web,ruby,,Cloud Computing,1,,,1,1
http://ie.indeed.com/viewjob?jk=8d47797efc37f82f ,Sales - Presales Support (Italian) ,SAS Institute ,Dublin,53.33306,-6.24889,Ireland,"hadoop,sql,apache-spark,r",c#,.net,,,,,Business Intelligence,1,,,1,1
http://ie.indeed.com/viewjob?jk=cd9378b11a130428 ,Sales - Presales Support (Spanish) ,SAS Institute ,Dublin,53.33306,-6.24889,Ireland,"java,web,security,analysis,manager",python,mongodb,agile,elasticsearch,deployment,,Data Management,1,,,1,1
http://ie.indeed.com/viewjob?jk=da064e0277655db5 ,Sales - Presales Support (UK&I Markets) ,SAS Institute ,Dublin,53.33306,-6.24889,Ireland,"python,amazon-web-services,postgresql,elasticsearch,redis",javascript,css3,html5,,,,Data Engineering,1,,,1,1
http://ie.indeed.com/viewjob?jk=ec00ac452e77bf42 ,Sales - Presales Support (Swedish) ,SAS Institute ,Dublin,53.33306,-6.24889,Ireland,"javascript,tdd,reactjs,gruntjs",excel,matlab,wolfram-mathematica,,,,Artificial Intelligence,1,,,1,1
http://ie.indeed.com/viewjob?jk=829abebdede41c52 ,Senior Information Analyst ,SEC Recruitment ,Dublin,53.33306,-6.24889,Ireland,"java,apache,bdd,http,semantic-web",javascript,c#,angularjs,html5,azure,,Cloud Computing,1,,,1,1
http://ie.indeed.com/viewjob?jk=03f65f13ebd291a2 ,Data Analytics Consultant ,Sabeo Contracting Services Ltd ,Dublin,53.33306,-6.24889,Ireland,"java,python,ruby,architecture,lead",c#,tdd,asp.net-mvc,agile,continuous-delivery,,Business Intelligence,1,,,1,1
http://ie.indeed.com/viewjob?jk=59310f566765c21c ,Technical Business Systems Analyst ,Sabeo Contracting Services Ltd ,Dublin,53.33306,-6.24889,Ireland,"java,python,ruby,architecture,lead",c#,angularjs,html5,php,mssql,,Data Management,1,,,1,1
http://ie.indeed.com/viewjob?jk=8bf47b8b0a394622 ,Test Analyst ,Sabeo Contracting Services Ltd ,Dublin,53.33306,-6.24889,Ireland,"bigdata,quantitative-finance,hpc,grid-computing",jquery,mysql,html5,php,git,,Data Quality Management,1,,,1,1
http://ie.indeed.com/viewjob?jk=89d489b4189c5fb4 ,Financial Data Analyst ,Sam McCauley Chemist ,Wexford,52.33417,-6.4575,Ireland,"java,distributed-system,agile,search-engine",excel,vba,ms-access,,,,Data Governance,1,,,1,1
http://ie.indeed.com/viewjob?jk=ac388c6f4a2ba2d0 ,Economist ,Savills ,Dublin,53.33306,-6.24889,Ireland,"java,agile,nlp,search-engine",hadoop,java,data-warehouse,hive,bash,,Data Analysis,1,,,1,1
http://ie.indeed.com/viewjob?jk=11816a9326b5ad35 ,"DATA ANALYST – SQL, excel, data modelling ",Sigmar Recruitment ,Dublin,53.33306,-6.24889,Ireland,"java,distributed-system,agile,qa,search-engine",java,python,amazon-web-services,linux,sysadmin,docker,Data Engineering,1,,,1,1
http://ie.indeed.com/viewjob?jk=24b661f5501b2c87 ,Senior Insights Analyst ,Sigmar Recruitment ,Dublin,53.33306,-6.24889,Ireland,"java,distributed-system,agile,qa,lead",json,objective-c,core-data,sqlite,xml,,Data Management,1,,,1,1
http://ie.indeed.com/viewjob?jk=28c95bc4bd9d1af6 ,Senior Data Quality Analyst – New 50k ,Sigmar Recruitment ,Dublin,53.33306,-6.24889,Ireland,"java,javascript,jquery,sql,xml",java,c#,.net,mssql,,,Data Quality Management,1,,,1,1
http://ie.indeed.com/viewjob?jk=2e47d6c6b36349c0 ,Data Analyst – Financial Services 30k ,Sigmar Recruitment ,Dublin,53.33306,-6.24889,Ireland,"java,python,c++,c#,.net",java,,,,,,Data Governance,1,,,1,1
http://ie.indeed.com/viewjob?jk=4d5a152ffe3ae630 ,Data Analyst – Graduate – SQL 30k ,Sigmar Recruitment ,Dublin,53.33306,-6.24889,Ireland,"amazon-web-services,javascript,node.js,azure,web-api",java,,,,,,Data Analysis,1,,,1,1
http://ie.indeed.com/viewjob?jk=56e2828093debb3a ,DATA ANALYSTS ALL GRADES 30-50K ,Sigmar Recruitment ,Dublin,53.33306,-6.24889,Ireland,"sql,windows,sysadmin,nas,scom,virtual-machine",c#,,,,,,Data Engineering,1,,,1,1
http://ie.indeed.com/viewjob?jk=62804185c1da0818 ,Senior Data Analyst| Customer Analytics | Banking ,Sigmar Recruitment ,Dublin,53.33306,-6.24889,Ireland,"python,amazon-web-services,mongodb,cloud,devops",javascript,ruby-on-rails,go,ruby,user-interface,,Data Visualization,1,,,1,1
http://ie.indeed.com/viewjob?jk=8bac2ab214891776 ,Demand Planning Analyst ,Sigmar Recruitment ,Dublin,53.33306,-6.24889,Ireland,"javascript,ajax,database,gulp,polymer",java,,,,,,Artificial Intelligence,1,,,1,1
http://ie.indeed.com/viewjob?jk=9f94d7565dd58186 ,Project Analyst short contract ,Sigmar Recruitment ,Dublin,53.33306,-6.24889,Ireland,"python,sysadmin,salt-stack",java,angularjs,html5,java-ee,spring-mvc,,Cloud Computing,1,,,1,1
http://ie.indeed.com/viewjob?jk=a054c31e7fe1df9c ,Data Analyst – Graduate ,Sigmar Recruitment ,Dublin,53.33306,-6.24889,Ireland,"css,javascript,backbone.js,angularjs,html5",java,oop,architecture,,,,Mathematics,1,,,1,1
http://ie.indeed.com/viewjob?jk=a6fb7eafe00f939f ,Data Analyst ,Sigmar Recruitment ,Dublin,53.33306,-6.24889,Ireland,"c#,bigdata,sql-server,agile,unit-testing",testing,qa,automated-tests,quality,,,Statistics,1,,,1,1
http://ie.indeed.com/viewjob?jk=b5166493788f07cd ,Data Mining – Customer Insight Analytics – Banking ,Sigmar Recruitment ,Dublin,53.33306,-6.24889,Ireland,"javascript,reactjs,data-visualization",java,python,shell,,,,Business Intelligence,1,,,1,1
http://ie.indeed.com/viewjob?jk=b9ce815670cdf983 ,JUNIOR DATA ANALYSTS REQUIRED with SAP 35-40K ,Sigmar Recruitment ,Dublin,53.33306,-6.24889,Ireland,"python,linux,boost-python,numerical-methods",quality,engineer,software,assurance,tester,,Data Management,1,,,1,1
http://ie.indeed.com/viewjob?jk=cb412e47f0a0ffc8 ,Data Analyst- Dublin City Centre! ,Sigmar Recruitment ,Dublin,53.33306,-6.24889,Ireland,"ios,objective-c,cocoapods",python,javascript,c++11,perl,,,Data Governance,1,,,1,1
http://ie.indeed.com/viewjob?jk=d94e41d6233a8401 ,Risk Analysts – Credit and Liquidity – IFSC ,Sigmar Recruitment ,Dublin,53.33306,-6.24889,Ireland,"hbase,java,bigdata,solr,apache-kafka",python,c++,linux,stl,design-patterns,,Data Engineering,1,,,1,1
http://ie.indeed.com/viewjob?jk=e83bc52c8c0e9d22 ,Customer Insights| Analytics| Banking| Dublin City ,Sigmar Recruitment ,Dublin,53.33306,-6.24889,Ireland,"java,selenium",javascript,angularjs,rest,gruntjs,knockout.js,,Artificial Intelligence,1,,,1,1
http://ie.indeed.com/viewjob?jk=b6f41873d35e5bc6 ,Resource Analyst ,Silvalytics Limited ,Galway,53.27194,-9.04889,Ireland,"mysql,sql,sysadmin,database,disaster-recovery,database-administration",java,angularjs,rest,domain-driven-design,refactoring,,Cloud Computing,1,,,1,1
http://ie.indeed.com/viewjob?jk=49d2a4f9b41e932f ,Data Scientist ,Software Placements ,Dublin,53.33306,-6.24889,Ireland,"hadoop,python,machine-learning,apache-spark,nlp",javascript,jquery,html5,php,node.js,,Mathematics,1,,,1,1
http://ie.indeed.com/viewjob?jk=d2d456fad4121e84 ,Principal Malware Investigation Engineer ,Software Placements ,Dublin,53.33306,-6.24889,Ireland,"java,javascript,sql,spring,oracle",hadoop,python,machine-learning,bigdata,r,,Statistics,1,,,1,1
http://ie.indeed.com/viewjob?jk=9a9aaa94901320d0 ,.Net Developer - Dublin 4 - 65k ,Solas Consulting Group ,Dublin,53.33306,-6.24889,Ireland,"etl,node.js,database,reactjs,couchbase",css,javascript,angularjs,html5,episerver,,Business Intelligence,1,,,1,1
http://ie.indeed.com/viewjob?jk=3a6f8960f3159483 ,"IS Senior Technical Lead, Shared Services ",Stryker ,Carrigtohill,51.90833,-8.26333,Ireland,"java,javascript,c#,sql,selenium",hadoop,java,python,scala,linux,,Data Management,1,,,1,1
http://ie.indeed.com/viewjob?jk=50b0e2ecfa883588 ,Quantitative Research Internship ,Susquehanna International Group ,Dublin,53.33306,-6.24889,Ireland,"sql,sysadmin,sas",angularjs,d3.js,,,,,Data Engineering,1,,,1,1
http://ie.indeed.com/viewjob?jk=ab7f15582a64a223 ,Senior Payment Analyst Norton - Symantec ,Symantec ,Dublin,53.33306,-6.24889,Ireland,"python,amazon-web-services,javascript,jquery,django",java,tdd,tomcat,refactoring,junit,,Data Visualization,1,,,1,1
http://ie.indeed.com/viewjob?jk=4590ff3e644aa211 ,Teagasc Post Doctoral Research Fellow Level 1 (PD1)Food and Health (Ref: PD1/FHI2/0915 ) ,Teagasc ,Carlow,52.84083,-6.92611,Ireland,"java,agile,qa,search-engine",python,django,rest,pandas,django-rest-framework,,Artificial Intelligence,1,,,1,1
http://ie.indeed.com/viewjob?jk=8299e709ab32a31e ,Contract Research Officer ,Teagasc ,Fermoy,52.13583,-8.27583,Ireland,"css,javascript,php,bash,saas",java,,,,,,Cloud Computing,1,,,1,1
http://ie.indeed.com/viewjob?jk=566d5163273c9e50 ,BI Analyst - Perm - Cork ,The Panel ,Cork,51.89797,-8.47061,Ireland,"javascript,restful-architecture,sql,maven,jsp",hadoop,hbase,scala,spark,puppet,,Mathematics,1,,,1,1
http://ie.indeed.com/viewjob?jk=8237fa816199ced2 ,Senior Data Analyst - Retail Banking ,The Panel ,Dublin,53.33306,-6.24889,Ireland,"java,scala,rest,agile,backend",hadoop,python,machine-learning,sql,r,,Business Intelligence,1,,,1,1
http://ie.indeed.com/viewjob?jk=a7c9a3979153c3a0 ,Business Data Analyst - Permanent ,The Panel ,Dublin,53.33306,-6.24889,Ireland,"machine-learning,ruby,ios,objective-c,heroku",c++,boost,c++11,tbb,zeromq,,Data Analysis,1,,,1,1
http://ie.indeed.com/viewjob?jk=b1efd3c46b606fff ,Data Analyst - Perm - Dublin ,The Panel ,Dublin,53.33306,-6.24889,Ireland,"jquery,css3,html5,responsive-design,bootstrap",c++,c++11,algorithm,data-structures,linear-programming,,Data Engineering,1,,,1,1
http://ie.indeed.com/viewjob?jk=0412311f36c5355c ,STATISTICIAN ,Thornshaw Recruitment ,Dublin,53.33306,-6.24889,Ireland,"javascript,css3,html5",c++,sql,web,node.js,api,,Data Visualization,1,,,1,1
http://ie.indeed.com/viewjob?jk=28e9678c1c122ac3 ,FP&A Analyst / Senior Analyst fluent in English and German ,Tyco ,Cork,51.89797,-8.47061,Ireland,"python,sql,sysadmin,r,sas",mysql,computer,sciene,,,,Cloud Computing,1,,,1,1
http://ie.indeed.com/viewjob?jk=867faca56f61a1e8 ,FP&A Analyst: English + 2nd European Language ,Tyco ,Cork,51.89797,-8.47061,Ireland,"hadoop,sql,sysadmin,hive,r,mahout",e-commerce,analytics,business-intelligence,data,data-driven,,Business Intelligence,1,,,1,1
http://ie.indeed.com/viewjob?jk=d7e7c92a86a9e9d3 ,FP&A Analyst / Senior Analyst fluent in English and Dutch ,Tyco ,Cork,51.89797,-8.47061,Ireland,"amazon-web-services,etl,amazon-redshift,apache-spark,amazon-emr",java,eclipse,maven,,,,Data Governance,1,,,1,1
http://ie.indeed.com/viewjob?jk=c55c92a27965f120 ,Research Assistant ,University College Cork ,Cork,51.89797,-8.47061,Ireland,"java,javascript,crm,erp,netsuite",hadoop,hbase,java,machine-learning,search,,Data Engineering,1,,,1,1
http://ie.indeed.com/viewjob?jk=ca980dbd8c6c38e6 ,UCD Post Doctoral Research Fellow Level 1/Level 2 ,University College Dublin ,Dublin,53.33306,-6.24889,Ireland,"postgresql,mysql,bigdata,sysadmin,architecture,software-engineering",java,css,jquery,html5,selenium,,Cloud Computing,1,,,1,1
http://ie.indeed.com/viewjob?jk=9a6aeb35c7b593cd ,Tax Analyst ,VMware ,Cork,51.89797,-8.47061,Ireland,"css,javascript,html5,node.js,reactjs",hadoop,algorithm,data-structures,computer-science,software-engineering,,Business Intelligence,1,,,1,1
http://ie.indeed.com/viewjob?jk=422256c56d05ce65 ,Test Engineer - (Camera HMI System) ,Valeo Vision Systems ,Galway,53.27194,-9.04889,Ireland,"java,python,javascript,.net,unix",python,c++,linux,git,testing,,Data Management,1,,,1,1
http://ie.indeed.com/viewjob?jk=db03308f688dec73 ,Data Analyst - Contract ,Vantage Resources ,Dublin,53.33306,-6.24889,Ireland,"java,css,javascript,html5,ruby",javascript,angularjs,gruntjs,bower,unit-testing,,Data Engineering,1,,,1,1
http://ie.indeed.com/viewjob?jk=95f92dca51e084b7 ,Hot Job: Data Analyst - Contract ,Vantage Resources Ltd ,Dublin,53.33306,-6.24889,Ireland,"java,css,javascript,html5,ruby",javascript,jquery,rest,apex,salesforce,,Artificial Intelligence,1,,,1,1
http://ie.indeed.com/viewjob?jk=6b23e44d806f7141 ,QA Technical Analyst ,Vodafone ,Dublin,53.33306,-6.24889,Ireland,"java,css,javascript,html5,ruby",java,python,postgresql,php,linux,,Cloud Computing,1,,,1,1
http://ie.indeed.com/viewjob?jk=b152578b4705e316 ,Senior Operations Analyst - Process Improvements Team ,Wayfair ,Galway,53.27194,-9.04889,Ireland,"java,css,javascript,html5,ruby",java,nosql,playframework,spring,akka,,Business Intelligence,1,,,1,1
http://ie.indeed.com/viewjob?jk=b87669156a0473bd ,Data Science – Software Engineer ,Web Summit ,Dublin,53.33306,-6.24889,Ireland,"java,amazon-web-services,php,tdd,restful-url",python,linux,windows,3,,,Data Management,1,,,1,1
http://ie.indeed.com/viewjob?jk=c7325a356b7c6134 ,Data Scientist ,Web Summit ,Dublin,53.33306,-6.24889,Ireland,"software,development,laser,trac",nosql,c++,multithreading,tcp-ip,winapi,,Data Quality Management,1,,,1,1
http://ie.indeed.com/viewjob?jk=dd862b5c046a1935 ,Financial Analyst – Pioneering IT Business ,Webrecruit ,Dublin,53.33306,-6.24889,Ireland,"java,c#,sql,asp.net,soap",python,go,elasticsearch,,,,Data Governance,1,,,1,1
http://ie.indeed.com/viewjob?jk=714e91cef9703375 ,Process Engineer (Injection Moulding) ,West Pharmaceutical Services ,Dublin,53.33306,-6.24889,Ireland,"postgresql,mysql,linux,oracle11g,sql-server-2008",java,postgresql,spring,java-ee,jax-rs,,Data Analysis,1,,,1,1
http://ie.indeed.com/viewjob?jk=1d4966fd741e9ce1 ,"Events, Data and Research Assistant ",Young Social Innovators ,Dublin,53.33306,-6.24889,Ireland,"javascript,ruby-on-rails,mysql,web,ruby",java,bigdata,oop,unix,open-source,,Data Engineering,1,,,1,1
http://ie.indeed.com/viewjob?jk=15c589a72cf5a218 ,"Product Specialist, Fashion Insights Centre ",Zalando ,Dublin,53.33306,-6.24889,Ireland,"c#,.net",tdd,linux,c,wpf,winforms,,Data Visualization,1,,,1,1
http://ie.indeed.com/viewjob?jk=80a353c659c2146c ,"IT Business Analyst– Pharma Site, Cork (JO528) ",Zenith Technologies ,Cork,51.89797,-8.47061,Ireland,"python,mongodb,agile,elasticsearch,deployment",java,storm,spark,kafka,aerospike,,Artificial Intelligence,1,,,1,1
http://ie.indeed.com/viewjob?jk=63c6541bd1792eec ,Client Manager (12 Month Fixed-Term Contract) ,dunnhumby ,Dublin,53.33306,-6.24889,Ireland,"javascript,css3,html5",java,python,scala,restful-authentication,,,Cloud Computing,1,,,1,1
http://ie.indeed.com/viewjob?jk=03566d7d4fba4749 ,Sr Analyst - GCX Integrated Analytics ,eBay Marketplaces ,Dublin,53.33306,-6.24889,Ireland,"excel,matlab,wolfram-mathematica",javascript,css3,html5,,,,Mathematics,1,,,1,1
http://ie.indeed.com/viewjob?jk=5ef4d30f7d3a003d ,SQL / Business Analyst ,realTime ,Dublin,53.33306,-6.24889,Ireland,"javascript,c#,angularjs,html5,azure",java,python,postgresql,sql,oracle,,Statistics,1,,,1,1
http://ie.indeed.com/viewjob?jk=c217a8431af18b01 ,Customer Base Analyst ,realTime ,Dublin,53.33306,-6.24889,Ireland,"c#,tdd,asp.net-mvc,agile,continuous-delivery",java,python,machine-learning,scala,,,Business Intelligence,1,,,1,1
http://ie.indeed.com/viewjob?jk=c78e30c6797330d3 ,Data Analyst (SQL Server BI) ,realTime ,Dublin,53.33306,-6.24889,Ireland,"c#,angularjs,html5,php,mssql",html5,security,,,,,Data Management,1,,,1,1
http://ie.indeed.com/viewjob?jk=dbc22a3a560e9805 ,Data Analyst ,realTime ,Wexford,52.33417,-6.4575,Ireland,"jquery,mysql,html5,php,git",java,json,android,mobile,sdk,,Data Governance,1,,,1,1
http://ie.indeed.com/viewjob?jk=2f7d7697e77e4153 ,Data Analyst (SQL Server BI) ,realTime Recruitment Ltd. ,Dublin,53.33306,-6.24889,Ireland,"excel,vba,ms-access",python,c++,devops,hudson,jenkins,,Data Engineering,1,,,1,1
http://ie.indeed.com/viewjob?jk=b7956922dc4a451e ,SQL / Business Analyst ,realTime Recruitment Ltd. ,Dublin,53.33306,-6.24889,Ireland,"hadoop,java,data-warehouse,hive,bash",css,html,javascript,angularjs,rest,,Artificial Intelligence,1,,,1,1
http://it.indeed.com/viewjob?jk=056b6cc384bfdcc8 ,Finance internship_junior analyst ,3H Partners ,Turin,45.07049,7.68682,Italy,"java,python,amazon-web-services,linux,sysadmin,docker",java,bigdata,lmax,netty,,,Cloud Computing,1,,,1,1
http://it.indeed.com/viewjob?jk=6febd08316ae1932 ,JUNIOR BUSINESS ANALYST_Internship ,3H Partners ,Rome,41.89193,12.51133,Italy,"java,distributed-system,agile,qa,lead",java,nosql,php,elasticsearch,lucene,,Mathematics,1,,,1,1
http://it.indeed.com/viewjob?jk=6acd325f641caa5b ,ENGINE CALIBRATION ENGINEER ,ADECCO ,Bologna,44.49381,11.33875,Italy,"java,javascript,jquery,sql,xml",mysql,linux,perl,otrs,,,Statistics,1,,,1,1
http://it.indeed.com/viewjob?jk=a17347b68eb919eb ,ENGINE CALIBRATION ENGINEER ,ADECCO ,Ferrara,44.84346,11.60868,Italy,"java,python,c++,c#,.net",dagger,data-binding,mvvm,retrolambda,rx-java,,Business Intelligence,1,,,1,1
http://it.indeed.com/viewjob?jk=604e1aaf305c1847 ,Analytics Senior Manager ,Accenture SA ,Milan,45.46427,9.18951,Italy,"amazon-web-services,javascript,node.js,azure,web-api",e-commerce,operations,management,product,technology,,Data Management,1,,,1,1
http://it.indeed.com/viewjob?jk=afffcf4bd4e55d96 ,Accenture Strategy Professionals ,Accenture SA ,Rome,41.89193,12.51133,Italy,"sql,windows,sysadmin,nas,scom,virtual-machine",python,c++,php,c,bash,,Data Engineering,1,,,1,1
http://it.indeed.com/viewjob?jk=64083c125c29da89 ,Accenture Strategy Professionals ,Accenture: Italy ,Rome,41.89193,12.51133,Italy,"python,amazon-web-services,mongodb,cloud,devops",machine-learning,r,project-management,agile-project-management,,,Data Visualization,1,,,1,1
http://it.indeed.com/viewjob?jk=7b3af31b51a28551 ,Analytics Senior Manager ,Accenture: Italy ,Milan,45.46427,9.18951,Italy,"javascript,ajax,database,gulp,polymer",php,symfony2,oop,backend,doctrine,,Artificial Intelligence,1,,,1,1
http://it.indeed.com/viewjob?jk=036dee7c93de9e1c ,Full-stack Developer ,Accurat ,Milan,45.46427,9.18951,Italy,"python,sysadmin,salt-stack",mysql,bigdata,sql-server,vldb,,,Cloud Computing,1,,,1,1
http://it.indeed.com/viewjob?jk=111c64940208a1f5 ,Data Analyst ,Adecco ,Bari,41.11148,16.8554,Italy,"css,javascript,backbone.js,angularjs,html5",css,html,javascript,angularjs,cordova,,Mathematics,1,,,1,1
http://it.indeed.com/viewjob?jk=4e10e937667ccf7b ,Big Data Engineer ,Adecco ,Milan,45.46427,9.18951,Italy,"c#,bigdata,sql-server,agile,unit-testing",linux,sysadmin,,,,,Business Intelligence,1,,,1,1
http://it.indeed.com/viewjob?jk=0e46b0d8c2d13001 ,STAGE - DATA ANALYST ,Adecco: Italy ,Milan,45.46427,9.18951,Italy,"javascript,reactjs,data-visualization",c++,c,matlab,fortran,,,Data Analysis,1,,,1,1
http://it.indeed.com/viewjob?jk=2664cdef6297a166 ,Maintenance Supervisor ,Adecco: Italy ,Novara,45.44834,8.62328,Italy,"python,linux,boost-python,numerical-methods",java,python,angularjs,elasticsearch,postgis,,Data Engineering,1,,,1,1
http://it.indeed.com/viewjob?jk=60bf1fd30324472e ,Engine Calibration Engineer ,Adecco: Italy ,Bologna,44.49381,11.33875,Italy,"ios,objective-c,cocoapods",python,c++,linux,unix,perl,,Data Visualization,1,,,1,1
http://it.indeed.com/viewjob?jk=7461582825b50f19 ,Engine Calibration Engineer ,Adecco: Italy ,Ferrara,44.84346,11.60868,Italy,"hbase,java,bigdata,solr,apache-kafka",python,c++,linux,git,shell,,Cloud Computing,1,,,1,1
