Website,Title,Employer,Location,lat,lon,Country,Skills,Skills1,Skills2,Skills3,Skills4,Skills5,Skills6,Skill,Jobs,Country_Percentage,Skills_Percentage,NumberSkills,NumberCountry
 http://www.indeed.nl/viewjob?jk=8dffdd0f7529659c ,German Program Manager ,Abroad Experience ,Amsterdam,52.37403,4.88969,Netherlands,"databases,science,data,project-management,visualization,analysis,data-analysis,quality,process,program,sales,degree,operations,management,assurance,qa,it ",databases,science,data,project-management,visualization,analysis,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=07155f6d6086712e ,Senior Software Engineer ,Advidi ,Amsterdam,52.37403,4.88969,Netherlands,"big,nosql,platform,performance,hadoop,linux,agile,backbone,business,video,web,database,application,rdms,programming,end,architecture,go,configuration,html,management,soa,5,tools,amazon,design-patterns,jira,design,github,ruby,product,high-availability,software,data,debugging,troubleshooting,cloud,core,development,open-source,web-applications,system,startup,system-administration,python ",big data,nosql,platform,performance,hadoop,linux,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=24c8ad4b82ce12db ,Local Payments Manager ,Adyen ,Amsterdam,52.37403,4.88969,Netherlands,"manager,process,performance,sql,space,financial,management,r,it,business,core,development,lead,networking,data,network,project-management,product,design,vision,python,analysis,data-analysis ",manager,process,performance,sql,space,financial,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=c6d0ae6e69c35f4f ,Information Security Specialist ,Adyen ,Amsterdam,52.37403,4.88969,Netherlands,"bachelors,javascript,risk-management,engineering,degree,linux,sales,platform,modeling,technology,process,mobile,operations,systems,facebook,management,configuration,java,incident,business,web,development,penetration-testing,project-management,network,compliance,software,data,web-services,design,apache,monitoring,vision,data-analysis,testing,analysis,security,struts,specialist,solutions,pki ",bachelors,javascript,risk-management,engineering,degree,linux,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=295fa17d9d0f7638 ,Intern - Business Analyst ,Agilent ,Middelburg ,51.5,3.61389,Netherlands,"financial,degree,excel,performance,business,management,analyst,project-management,data,product,data-mining,development,finance,microsoft,analysis ",finance,degree,excel,performance,business,management,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=02bbcda934eee6d4 ,Programme Project Controller ,Ajilon Professionals ,Noordwijk-Binnen ,52.234,4.44474,Netherlands,"system,analysis,data-analysis,monitoring,software,data,databases,business,it,r,automation,management,tools,space,financial,technology,process,excel,degree,risk-management,engineering ",system,analysis,data-analysis,monitoring,software,data,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=4be1bb6f1c637a1e ,"AD, Data Science ",Alliance Data ,s-Hertogenbosch ,51.69917,5.30417,Netherlands,"test,data-management,excel,engineering,degree,sales,computer-science,process,technology,program,operations,sql,financial,sas,tools,management,r,programming,ms,analytics,business,development,science,data-science,data,analysis,boost,computer,reporting,solutions,visio,research,statistics,infrastructure ",test,data-management,excel,engineering,degree,sales,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=1f24cc944d7c3111 ,HR Specialist (process improvement & systems) ,Amgen ,Breda ,51.58656,4.77596,Netherlands,"infrastructure,solutions,system,specialist,assessment,analysis,data-analysis,data,compliance,core,lead,business,application,systems,operations,process,performance,degree,oracle,test ",infrastructure,solutions,system,specialist,assessment,analysis,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=efcd2101f50bf4e9 ,Senior Data Scientist ,App Annie ,Utrecht ,52.09083,5.12222,Netherlands,"scripting,statistics,product-management,quality,solutions,system,sybase,visualization,computer,analysis,data-mining,data-visualization,design,product,data,software,postgresql,matlab,dashboard,databases,science,analytics,data-modeling,business,database-design,etl,database,management,tools,sas,app,pentaho,sql,tableau,financial,mobile,technology,modeling,performance,hadoop,computer-science,linux,digital,business-objects ",scripting,statistics,product-management,quality,solutions,system,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=c63be0136223e47a ,Product Compliance Group Manager ,Avery Dennison Corporation ,Oegstgeest ,52.18,4.46944,Netherlands,"compliance,software,data,product,design,databases,development,leadership,exchange,quality,research,data-analysis,testing,analysis,computer,systems,manager,test,engineering,risk-management,degree,excel,sales,end,database,business,management ",compliance,software,data,product,design,databases,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=a8fa07ce30781a37 ,Manager Management Information ,BGL Group ,Haarlem ,52.38084,4.63683,Netherlands,"automation,management,5,analyst,data-engineer,etl,engineer,analytics,business,architecture,database,process,performance,degree,data-warehouse,mysql,analysis,infrastructure,trading,reporting,databases,development,cloud,data ",automation,management,5,analyst,data-engineer,etl,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=e2763619067e7e6c ,Web Analyst ,BGL Group ,Haarlem ,52.38084,4.63683,Netherlands,"leadership,software-development,development,finance,design,software,data,mysql,vision,crm,analysis,data-analysis,research,reporting,quality,manager,excel,degree,web-analytics,operations,sql,5,tools,web,analytics,business,architecture ",leadership,software-development,development,finance,design,software,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=08e0f52e959b1332 ,Data Analyst ,Banner Connect ,Oud Zuid ,52.35196,4.87999,Netherlands,"lead,science,databases,data,data-visualization,data-analysis,analysis,graph,python,vision,visualization,computer,trading,statistics,research,excel,digital,performance,front,technology,process,computer-science,sql,operations,big,tools,analyst,r,data-structures,it,business,analytics ",lead,science,databases,data,data-visualization,data-analysis,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=a18ea306c92c0084 ,Data Scientist ,Banner Connect ,Sittard ,50.99833,5.86944,Netherlands,"data-science,amazon-web-services,machine-learning,databases,science,framework,data,hive,integration,web-services,computer,algorithm,statistics,infrastructure,pig,computer-science,build,process,technology,front,performance,digital,engineering,big,nosql,data-structures,analyst,amazon,pentaho,tools,web,business,data-processing,it ",data-science,amazon-web-services,machine-learning,databases,science,framework,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=970fff50077a3067 ,BigData Engineer bij Big DataRepublic ,BigData Republic ,Nieuwegein ,52.02917,5.08056,Netherlands,"search,bigdata,mapreduce,data-science,machine-learning,science,elasticsearch,software,data,hive,computer,software-engineering,visualization,python,algorithm,analysis,bash,spark,cassandra,neo4j,research,scripting,statistics,solutions,full-stack,linux,computer-science,hadoop,hbase,program,dynamic,javascript,agile,engineering,rest,systems,big,artificial-intelligence,sql,r,data-engineer,mongodb,sas,engineer,json,analytics,programming,java ",search,bigdata,mapreduce,data-science,machine-learning,science,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=a7ab18888cabf211 ,BigData Scientist bij BigData Republic ,BigData Republic ,Nieuwegein ,52.02917,5.08056,Netherlands,"mysql,visualization,computer,algorithm,analysis,data-analysis,python,research,infrastructure,statistics,cassandra,pig,full-stack,solutions,stata,bigdata,mapreduce,dashboard,machine-learning,databases,science,data-mining,hive,product,software,data,r,d3,data-structures,sas,tools,nlp,business,database,programming,process,hadoop,computer-science,big,systems,sql,nosql,operations ",mysql,visualization,computer,algorithm,analysis,data-analysis,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=57731fe2539f5eff ,Brand Research Intern ,Booking.com ,Amsterdam,52.37403,4.88969,Netherlands,"specialist,analysis,scripting,research,reporting,data-science,science,data,business,analytics,dynamic,degree,big ",specialist,analysis,scripting,research,reporting,data-science,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=7a12f7365cc5df2d ,Senior Data Scientist - Front End ,Booking.com ,Amsterdam,52.37403,4.88969,Netherlands,"5,perl,management,analyst,r,programming,it,end,business,engineering,excel,hadoop,performance,dynamic,voice,front,sql,python,data-analysis,analysis,science,front-end,machine-learning,bioinformatics,leadership,data-science,data,product,data-mining ",r,perl,management,analyst,r,programming,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=87d8368d6e675cee ,Payroll Accountant ,Booking.com ,Amsterdam,52.37403,4.88969,Netherlands,"specialist,data-analysis,testing,analysis,reporting,lead,finance,data,management,8,business,performance,dynamic,degree,excel,financial ",specialist,data-analysis,testing,analysis,reporting,lead,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=899f899e41f0d2ac ,Partner Usability Researcher ,Booking.com ,Amsterdam,52.37403,4.88969,Netherlands,"user-experience,research,user-interface,data,project-management,management,business,degree,voice,performance,dynamic ",user-experience,research,user-interface,data,project-management,management,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=942d92e796fa3a17 ,Reporting Analyst ,Booking.com ,Amsterdam,52.37403,4.88969,Netherlands,"math,r,analyst,perl,8,it,analytics,business,degree,performance,dynamic,hadoop,analysis,data-analysis,python,mysql,reporting,scripting,relational,statistics,databases,hql,data ",math,r,analyst,perl,8,it,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=6202bd8176bf9c9c ,Maintenance Engineer Engines ,Brunel ,Eindhoven,51.44083,5.47778,Netherlands,"process,manager,test,engineering,degree,systems,storage,engineer,development,data,data-analysis,analysis,security,solutions,quality ",process,manager,test,engineering,degree,systems,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=64f3e2196c273ec4 ,Sr. Product Engineer ,Brunel ,Eindhoven,51.44083,5.47778,Netherlands,"platform,technology,process,test,engineering,engineer,electronics,data,product,wireless,data-analysis,analysis ",platform,technology,process,test,engineering,engineer,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=c328c0e48c7d7738 ,Social Media/Digital Analyst ,Brunel ,Amsterdam,52.37403,4.88969,Netherlands,"process,digital,excel,degree,analyst,management,tools,analytics,business,end,leadership,development,monitoring,data-visualization,data,visualization,analysis,data-analysis,business-intelligence,reporting,solutions ",process,digital,excel,degree,analyst,management,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=6cfea0a68d04fd06 ,Global Marketing Insights Specialist - Professional ,Buckingham Personnel ,Amsterdam,52.37403,4.88969,Netherlands,"core,development,leadership,network,data,product,data-analysis,analysis,specialist,designing,quality,research,bids,degree,excel,dynamic,tools,it,business ",core,development,leadership,network,data,product,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=af56c717bedb3d5b ,Analyst/ Project Support ,Canon ,Amstelveen ,52.30083,4.86389,Netherlands,"monitoring,ms-office,data,network,core,lead,business-intelligence,quality,reporting,solutions,system,analysis,data-analysis,process,performance,platform,enterprise,degree,test,business,ms,it,analyst,management ",monitoring,ms-office,data,network,core,lead,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=94d89e4bacb4023d ,Hollands start-up glorie 2.0! Data scientist ,CareerValue ,Amsterdam,52.37403,4.88969,Netherlands,"statistics,python,scala,data,hardware,scrum,machine-learning,java,r,systems,sql,agile,excel ",statistics,python,scala,data,hardware,scrum,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=14df6f3ca12a8c8b ,(Junior) Big Data Consultant ,Carriere Cafe ,Maarssen ,52.13917,5.04167,Netherlands,"database-design,analytics,business,database,java,cloudera,data-structures,j2ee,mongodb,big,hadoop,enterprise,performance,platform,engineering,neo4j,software-engineering,analysis,data-analysis,design,data,software,product,data-science,development,science ",database-design,analytics,business,database,java,cloudera,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=621a081ba9bf303f ,Oracle Database Developer - English only ,Carriere Cafe ,Weesp ,52.3075,5.04167,Netherlands,"web,database,deployment,application,j2ee,configuration,spring,test,oracle,relational,developer,analysis,design,relational-database,integration,data,framework,development ",web,database,deployment,application,j2ee,configuration,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=df08b3ad60d8928a ,Java Architect / Designer - English only ,Carriere Cafe ,Delft,52.00667,4.35556,Netherlands,"testing,analysis,quality,reporting,relational,object,development,web-services,object-oriented,integration,software,data,architect,design,tools,java,deployment,application,programming,architecture,business,web,technology,process,enterprise,systems,software-architecture ",testing,analysis,quality,reporting,relational,object,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=10695e54ec002bb9 ,Junior Back-end Developer ,Catawiki ,Assen ,52.99667,6.5625,Netherlands,"agile,degree,git,technology,redis,dynamic,facebook,big,analyst,rails,it,ruby-on-rails,databases,development,nginx,jquery,software-development,software,data,product,ruby,testing,mysql,developer,solr,relational ",agile,degree,git,technology,redis,dynamic,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=2903a80aaa03377d ,Process Manager Support ,Catawiki ,Assen ,52.99667,6.5625,Netherlands,"lead,core,development,product,project-management,data,customer-support,data-analysis,testing,analysis,quality,system,reporting,degree,manager,performance,dynamic,process,facebook,management,business ",lead,core,development,product,project-management,data,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=89c37f86ad297716 ,Product Owner - Online Support ,Catawiki ,Assen ,52.99667,6.5625,Netherlands,"dynamic,degree,facebook,management,business,development,lead,customer-support,data,project-management,product,crm,analysis,reporting,system ",dynamic,degree,facebook,management,business,development,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=96c000ac327c750f ,Online Country Marketeer Italy ,Catawiki ,Assen ,52.99667,6.5625,Netherlands,"facebook,platform,dynamic,excel,business,8,admin,data,data-analysis,analysis ",facebook,platform,dynamic,excel,business,8,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=cb4be4c70cae538d ,Product Manager / Analyst ,Catawiki ,Amsterdam,52.37403,4.88969,Netherlands,"cs,html,management,analyst,etl,engineer,web,analytics,business,build,platform,dynamic,javascript,manager,engineering,facebook,sql,css,analysis,data-analysis,product-management,infrastructure,statistics,data-science,science,data,product ",cs,html,management,analyst,etl,engineer,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=d70e48a6c66c19cc ,Senior Back-end Developer ,Catawiki ,Assen ,52.99667,6.5625,Netherlands,"technology,redis,dynamic,git,degree,agile,facebook,analyst,c#,ruby-on-rails,java,rails,it,software-development,jquery,nginx,databases,development,ruby,product,software,data,mysql,testing,python,relational,solr,developer ",technology,redis,dynamic,git,degree,agile,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=f6db415553b3352f ,Senior Back-end Developer ,Catawiki ,Amsterdam,52.37403,4.88969,Netherlands,"software-development,jquery,nginx,databases,development,ruby,product,software,data,mysql,testing,python,relational,solr,developer,dynamic,technology,redis,git,degree,agile,facebook,analyst,c#,ruby-on-rails,java,it,rails ",software-development,jquery,nginx,databases,development,ruby,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=38d6a0e7ef1f99ba ,Data Scientist (Customer Intelligence Analist) ,CheckData ,Rotterdam,51.9225,4.47917,Netherlands,"analytics,business,tools,r,management,sql,email,big,data-management,data ",analytics,business,tools,r,management,sql,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=711834a541c60b2c ,Graduate Analyst in Quality Engineering and Assurance Services Netherlands ,Cognizant ,Amsterdam,52.37403,4.88969,Netherlands,"java,application,it,business,c++,assurance,analyst,management,systems,engineering,degree,manager,program,process,technology,build,quality,developer,solutions,analysis,computer,data,2013,framework,science,development,data-science ",java,application,it,business,c++,assurance,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=f7d4059396c6614f ,Business Analist ,Coolblue ,Rotterdam,51.9225,4.47917,Netherlands,"reporting-services,test,excel,performance,sql,management,ms,business,scrum,dashboard,data,product,reporting ",reporting-services,test,excel,performance,sql,management,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=0de1fd397523634c ,Market Data Analist/Coordinator ,Damen ,Gorinchem ,51.83652,4.97243,Netherlands,"search,databases,development,product,data,analysis,process,sales,degree,excel,management,math,business ",search,databases,development,product,data,analysis,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=026b2eaa26b5e224 ,Business Intelligence analist ,De Persgroep ,Amsterdam,52.37403,4.88969,Netherlands,"data-mining,data,business,tools,sql,business-objects ",data-mining,data,business,tools,sql,business-objects ,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=93242005dfdc1f47 ,Junior Business Intelligence Analyst ,Dealerdirect B.V. ,Enschede ,52.21833,6.89583,Netherlands,"rest,excel,database,business,management,5,analyst,r,data,science,informatica,data-science,business-intelligence,python,mysql ",rest,excel,database,business,management,5,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=70186cfbdfed3504 ,Hoofdbeproevingstechnicus Field Test ,Detech ,Eindhoven,51.44083,5.47778,Netherlands,"engineering,test,systems,analysis,data-analysis,testing,embedded,statistics,quality,customer-support,data ",engineering,test,systems,analysis,data-analysis,testing,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=72ee427a6fa2f32d ,Experienced Consultant ,Double Effect ,Amsterdam,52.37403,4.88969,Netherlands,"system,solutions,analysis,objective,2013,data,project-management,integration,ms-office,development,business,architecture,end,it,ms,management,tools,email,financial,dynamic,manager ",system,solutions,analysis,objective,2013,data,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=4a246c316f1c3e09 ,Supply Chain Specialist ,DuPont ,Leiden ,52.15833,4.49306,Netherlands,"manager,degree,excel,sales,program,performance,management,end,science,compliance,data,product,analysis,specialist,solutions,microsoft ",manager,degree,excel,sales,program,performance,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=33decb2a8337f863 ,Data Quality Analyst ,Dun Bradstreet information services ,Rotterdam,51.9225,4.47917,Netherlands,"product,data,leadership,databases,quality,reporting,manual,testing,data-analysis,analysis,systems,process,technology,sales,manager,business,data-processing,ms,end,it,analyst,ms-access ",product,data,leadership,databases,quality,reporting,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=6c24798f80c3abef ,Intern Industrial Policy & Competitiveness ,Ecorys ,Rotterdam,51.9225,4.47917,Netherlands,"performance,management,business,end,it,application,development,science,framework,data,integration,analysis,data-analysis,research,solutions ",performance,management,business,end,it,application,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=05c2cbea539076ae ,PhD Wearable Vital Signs Monitoring for Sleep Diagnosis ,Eindhoven University of Technology ,Eindhoven,51.44083,5.47778,Netherlands,"infrastructure,research,embedded,system,quality,data-analysis,analysis,objective,monitoring,data,development,it,dynamic,program,technology,degree,engineering ",infrastructure,research,embedded,system,quality,data-analysis,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=4fbe923ceaa101d7 ,PhD/Postdoc position in Machine Learning for Predictive Maintenance ,Eindhoven University of Technology ,Eindhoven,51.44083,5.47778,Netherlands,"distributed,machine-learning,development,science,data-mining,design,data,computer,analysis,research,infrastructure,statistics,system,process,platform,performance,computer-science,degree,systems,operations,data-driven,automation,management,5,architecture,it ",distributed,machine-learning,development,science,data-mining,design,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=e3f596e91ac0c23c ,PhD position: Software and System Architecture of Intelligent Transp ,Eindhoven University of Technology ,Eindhoven,51.44083,5.47778,Netherlands,"distributed,science,networking,core,development,data-science,software,data,design,security,analysis,computer,system,infrastructure,embedded,research,engineering,dynamic,program,technology,computer-science,systems,management,8,it,end,architecture ",distributed,science,networking,core,development,data-science,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=b84328facc5574e6 ,"Sr. Supply Chain Planner Europe (Rosmalen, The Netherlands) ",Endologix ,Rosmalen ,51.71667,5.36528,Netherlands,"software,data,compliance,project-management,product,development,system,microsoft,quality,medical-device,analysis,data-analysis,operations,financial,systems,excel,data-management,degree,sales,performance,dynamic,business,erp,management ",software,data,compliance,project-management,product,development,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=4948b7d03500c2ec ,Optics Design Engineer ,Enter Group ,Eindhoven,51.44083,5.47778,Netherlands,"research,solutions,analysis,data-analysis,design,data,matlab,hardware,development,engineer,business,r,systems,program,test ",research,solutions,analysis,data-analysis,design,data,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=6b90a7828b720326 ,System Integrator ,Enter Group ,Eindhoven,51.44083,5.47778,Netherlands,"software,data,product,integration,leadership,hardware,development,research,solutions,system,reporting,designing,quality,data-analysis,analysis,systems,performance,program,test,engineering,business,configuration ",software,data,product,integration,leadership,hardware,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=e61deaba46d7f033 ,Experimental Physicist ,Enter Group ,Venray ,51.525,5.975,Netherlands,"manager,program,programming,business,assurance,development,product,data,testing,data-analysis,analysis,quality,solutions,research ",manager,program,programming,business,assurance,development,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=6db2e8cffe884da0 ,Product Owner Cloud Solutions Accountancy ,Exact ,Delft,52.00667,4.35556,Netherlands,"distributed,science,cloud,scrum,development,product,data,software,testing,data-analysis,analysis,computer,user-experience,quality,solutions,designing,product-management,degree,agile,platform,process,build,computer-science,data-driven,tools,management,it,business ",distributed,science,cloud,scrum,development,product,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=135e0e105a6a985b ,Data Manager ,Fairplay Englineering ,Breda ,51.58656,4.77596,Netherlands,"software,data,software-development,matlab,development,science,reporting,computer,analysis,data-analysis,manager,data-management,it,programming,management,r,sas ",software,data,software-development,matlab,development,science,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=7b6279c16b593f0e ,Data Analist ,G-Nius ,s-Hertogenbosch ,51.69917,5.30417,Netherlands,"ms-access,analyst,it,database,ms,excel,unix,performance,sql,excel-vba,reporting,data,vba ",ms-access,analyst,it,database,ms,excel,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=09a099edecd19053 ,Industry Manager LCS ,Google ,Amsterdam,52.37403,4.88969,Netherlands,"network,data,product,search,development,research,solutions,vision,data-analysis,analysis,mobile,build,sales,dynamic,performance,manager,degree,digital,video,business ",network,data,product,search,development,research,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=dfd1ec1eaab5ca99 ,"Technical Program Manager, Network Content Distribution ",Google ,Amsterdam,52.37403,4.88969,Netherlands,"storage,management,ip,numerical,engineering,android,degree,manager,technology,process,program,performance,build,operations,big,systems,analysis,data-analysis,system,solutions,databases,development,networking,lead,search,leadership,product,data,network,scalability ",storage,management,ip,numerical,engineering,android,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=6374508f15e5c383 ,EMEA Compensation & Benefit Analyst ,HARMAN International ,Amsterdam,52.37403,4.88969,Netherlands,"specialist,analysis,data-analysis,research,reporting,solutions,leadership,finance,audio,design,monitoring,data,automation,analyst,business,it,enterprise,sales,build,process,performance,program,excel,degree,systems,operations ",specialist,analysis,data-analysis,research,reporting,solutions,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=57ad5d5394daf780 ,Sr Associate Clinical Contracts and Budgets (32 hrs) ,HAYS ,Zeeland ,51.6975,5.67639,Netherlands,"project-management,software,data,finance,research,financial,systems,manager,templates,process,management ",project-management,software,data,finance,research,financial,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=782a4f167f4a5263 ,Power BI Consultant ,HAYS ,Zeeland ,51.6975,5.67639,Netherlands,"product,data,sharepoint,design,security,analysis,data-analysis,microsoft,engineering,process,platform,build,data-warehouse,systems,configuration,management,5,application,it,ip,analytics,business,etl ",product,data,sharepoint,design,security,analysis,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=46637eee50ab04b9 ,Big Data Platform Engineer ,"HERE, a Nokia company ",Veldhoven ,51.41833,5.40278,Netherlands,"research,designing,solutions,hpc,kafka,analysis,design,data,software,software-design,cloud,distributed,engineer,c++,application,java,r,low-latency,tools,navigation,systems,concurrency,technology,performance,platform ",research,designing,solutions,hpc,kafka,analysis,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=da02040e79ddf89e ,Quality Process Specialist ,"HERE, a Nokia company ",Veldhoven ,51.41833,5.40278,Netherlands,"process,excel,navigation,systems,management,5,app,tools,ms,monitoring,data,project-management,ms-office,computer,analysis,data-analysis,quality ",process,excel,navigation,systems,management,5,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=e688e344457aee79 ,Intern - Product Management RMC ,"HERE, a Nokia company ",Veldhoven ,51.41833,5.40278,Netherlands,"navigation,digital,dynamic,technology,application,it,business,web,management,5,product,data,cloud,research,product-management,data-analysis,analysis ",navigation,digital,dynamic,technology,application,it,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=907604334677efb8 ,Full professor (f/m) medical statistics ,"IASS, Institute for Advanced Sustainability Studies e.V. ",Groningen ,53.21917,6.56667,Netherlands,"statistics,research,system,designing,data-analysis,analysis,data,development,8,big,build,degree ",statistics,research,system,designing,data-analysis,analysis,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=64827b61a6cba9c1 ,Junior Data Scientists ,IBM ,Amsterdam,52.37403,4.88969,Netherlands,"statistics,research,solutions,data-analysis,analysis,design,network,data,data-science,science,business,analytics,it,tools,sas,big,build,degree,engineering,agile ",statistics,research,solutions,data-analysis,analysis,design,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=b5186b929bcf70cb ,Big Data Engineer at Sanoma ,ICTCareer ,Hoofddorp ,52.3025,4.68889,Netherlands,"r,data-engineer,image,etl,engineer,analytics,business,it,jenkins,emr,java,hadoop,linux,build,technology,performance,platform,digital,big,sql,computer,visualization,python,solutions,search,ec2,scrum,rds,apache,scalability,data,integration,hive ",r,data-engineer,image,etl,engineer,analytics,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=9ca9b942e7864443 ,Applied Development Associate Scientist Innovation ,IFF Singapore ,Hilversum ,52.22333,5.17639,Netherlands,"technology,polymer,degree,computer,analysis,microsoft,science,development,product ",technology,polymer,degree,computer,analysis,microsoft,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=5a810fad56a7a474 ,Data Scientist. Shaping innovations at ING. Location Frankfurt. ,ING ,Velsen-Noord ,52.47167,4.64722,Netherlands,"data-mining,integration,data,network,matlab,leadership,core,development,databases,machine-learning,lead,science,statistics,solutions,specialist,computer,security,analysis,data-analysis,python,simulation,sql,financial,nosql,dynamic,computer-science,excel,degree,networks,analytics,business,less,architecture,it,r,management,sas ",data-mining,integration,data,network,matlab,leadership,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=b5b53643ff28bbd7 ,Risk data analyst Regulatory Reporting - Data & Analytics (RDA) department ,ING ,Velsen-Noord ,52.47167,4.64722,Netherlands,"assurance,analytics,business,database,programming,it,analyst,management,sas,big,systems,sql,financial,operations,process,computer-science,build,risk-management,agile,test,quality,developer,reporting,solutions,specialist,computer,analysis,product,data,finance,scrum,databases,science ",assurance,analytics,business,database,programming,it,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=06411d674a52bba5 ,Business Analyst MiFID -2 ,ITS Compliance ,Amsterdam,52.37403,4.88969,Netherlands,"financial,it,architecture,business,analyst,data,reporting,data-analysis,analysis ",finance,it,architecture,business,analyst,data,,1,29.93,81.82,1,1
 http://www.indeed.nl/viewjob?jk=8493b5c3b7701c52 ,Big Data Engineer ,Innovative Travel ,Amsterdam,52.37403,4.88969,Netherlands,"process,dynamic,performance,build,core-data,nosql,numpy,big,systems,tools,amazon,data-engineer,frontend,cloudera,cluster-computing,pandas,programming,web,business,etl,engineer,machine-learning,databases,development,core,science,data-science,data,python,startup,developer,designing,relational,amazon-redshift ",process,dynamic,performance,build,core-data,nosql,,1,29.93,81.82,1,1
